,dialogue_id,speaker,frame,intent,utterance
79489,39_00028,SYSTEM,0,SYSTEM_REQ_MORE,Is there anything else?
79490,39_00028,USER,0,USER_NEGATE|USER_THANK_YOU,No thanks. That's all.
79491,39_00028,SYSTEM,0,SYSTEM_GOODBYE,"Okay, see you."
79492,39_00028,EOU,0,EOU,EOU EOU
79493,39_00029,USER,0,USER_INFORM_INTENT,I am very busy in my day-to-day work. Will you please check whether any events on my calendar?
79494,39_00029,SYSTEM,0,SYSTEM_REQUEST,In which date i need to check for the events in your calendar?
79495,39_00029,USER,0,USER_INFORM,I prefer 6th of this month.
79496,39_00029,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,There are 2 events scheduled on that date . One is Dentist appointment which is going to start at 5 pm.
79497,39_00029,USER,0,USER_INFORM|USER_REQUEST_ALTS,whether any other events scheduled in any other date i meant 8th of March?
79498,39_00029,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,Yes you have 2 events scheduled on the calendar. The event is going to start at 2:30 pm and the appointment with Donna M Cotner.
79499,39_00029,USER,0,USER_INFORM_INTENT|USER_SELECT,well that's great to hear from you. Please find any empty slots available this month.
79500,39_00029,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,"well, there are 3 empty slots on your calendar and time of empty slots from 8 am to 12 pm."
79501,39_00029,USER,0,USER_REQUEST_ALTS,whether i have any other available time other than 8 am to 12 pm?
79502,39_00029,SYSTEM,0,SYSTEM_OFFER,Yes you have an empty slot from 1 pm to 2:30 pm.
79503,39_00029,USER,0,USER_SELECT|USER_GOODBYE,That's great and now i am aware of all my events and my available time. Thanks.
79504,39_00029,SYSTEM,0,SYSTEM_GOODBYE,Take care and have a good day.
79505,39_00029,EOU,0,EOU,EOU EOU
79506,39_00030,USER,0,USER_INFORM|USER_INFORM_INTENT,I want to check the events on my calendar for the 2nd.
79507,39_00030,SYSTEM,0,SYSTEM_OFFER,You have a Celine Dion concert starting at 7 pm.
79508,39_00030,USER,0,USER_INFORM|USER_REQUEST_ALTS,Do I have any other events scheduled on the day after tomorrow?
79509,39_00030,SYSTEM,0,SYSTEM_OFFER,You have Apartment viewing scheduled at 12 pm.
79510,39_00030,USER,0,USER_REQUEST_ALTS,Do I have other events scheduled?
79511,39_00030,SYSTEM,0,SYSTEM_OFFER,You have a Dentist appointment with Dr. Sethi And Dr. Virdi at 10 am.
79512,39_00030,USER,0,USER_INFORM_INTENT|USER_SELECT,Sounds good. Please show me when I am available.
79513,39_00030,SYSTEM,0,SYSTEM_OFFER,You have an empty slot from 8 am to 10 am.
79514,39_00030,USER,0,USER_REQUEST_ALTS,Do I have any other available time?
79515,39_00030,SYSTEM,0,SYSTEM_OFFER,You have an empty slot from 11 am to 12 pm.
79516,39_00030,USER,0,USER_SELECT,Sounds good.
79517,39_00030,SYSTEM,0,SYSTEM_REQ_MORE,May I help you with anything else?
79518,39_00030,USER,0,USER_NEGATE|USER_THANK_YOU,No. Thank you for your help.
79519,39_00030,SYSTEM,0,SYSTEM_GOODBYE,Have a good day.
79520,39_00030,EOU,0,EOU,EOU EOU
79521,39_00031,USER,0,USER_INFORM|USER_INFORM_INTENT,What events do I have on the 13th?
79522,39_00031,SYSTEM,0,SYSTEM_OFFER,You have the Lights concert at 6:30 pm.
79523,39_00031,USER,0,USER_INFORM_INTENT|USER_SELECT,"Great, when am I available?"
79524,39_00031,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,There are 2 empty slots in your calendar from 8 am to 6:30 pm.
79525,39_00031,USER,0,USER_REQUEST_ALTS,Is there any other times?
79526,39_00031,SYSTEM,0,SYSTEM_OFFER,You are free from 8:30 pm to 10:30 pm.
79527,39_00031,USER,0,USER_SELECT|USER_GOODBYE,"Great, that's all."
79528,39_00031,SYSTEM,0,SYSTEM_GOODBYE,Have a great day.
79529,39_00031,EOU,0,EOU,EOU EOU
79530,39_00032,USER,0,USER_INFORM|USER_INFORM_INTENT,I want to check my calender for events. The date I want to look into is the 12th of March.
79531,39_00032,SYSTEM,0,SYSTEM_OFFER,You have Lights concert happening at 5:30 pm that day.
79532,39_00032,USER,0,USER_INFORM|USER_REQUEST_ALTS,Are there any other events scheduled for me? What about the 13th?
79533,39_00032,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,"Yes, you have 2 events scheduled on that day as well. You have Movie show which starts at 10:30 pm."
79534,39_00032,USER,0,USER_INFORM_INTENT|USER_SELECT,"Okay, sounds good! What days are available?"
79535,39_00032,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,"There's 2 empty slots on the calender. You have an empty one from 8 am to 11 am, from what I can see here."
79536,39_00032,USER,0,USER_SELECT|USER_GOODBYE,"Alrighty, perfect. That's all I need to know."
79537,39_00032,SYSTEM,0,SYSTEM_GOODBYE,"You're welcome, have a nice day!"
79538,39_00032,EOU,0,EOU,EOU EOU
79539,39_00033,USER,0,USER_INFORM|USER_INFORM_INTENT,What events are on my calendar for the 14th of this month?
79540,39_00033,SYSTEM,0,SYSTEM_OFFER,At 7:30 pm you have the Bastille concert.
79541,39_00033,USER,0,USER_SELECT,Great!
79542,39_00033,SYSTEM,0,SYSTEM_REQ_MORE,Is there anything else you need?
79543,39_00033,USER,0,USER_INFORM_INTENT,When does my calendar show I am free?
79544,39_00033,SYSTEM,0,SYSTEM_OFFER,You have nothing scheduled between 8 am and 5:30 pm.
79545,39_00033,USER,0,USER_REQUEST_ALTS,Do I have any other free time?
79546,39_00033,SYSTEM,0,SYSTEM_OFFER,"Yes, you are free from 6:30 pm to 7:30 pm."
79547,39_00033,USER,0,USER_SELECT,Perfect.
79548,39_00033,SYSTEM,0,SYSTEM_REQ_MORE,Do you need any other help?
79549,39_00033,USER,0,USER_NEGATE|USER_THANK_YOU,"That is all, thanks."
79550,39_00033,SYSTEM,0,SYSTEM_GOODBYE,Have a wonderful day.
79551,39_00033,EOU,0,EOU,EOU EOU
79552,39_00034,USER,0,USER_INFORM_INTENT,Can you help me check which events are on my calendar?
79553,39_00034,SYSTEM,0,SYSTEM_REQUEST,Is there a specific date you would like me to research?
79554,39_00034,USER,0,USER_INFORM,"1st of March, please."
79555,39_00034,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,"There are 3 events scheduled on your calendar. For March 1st, you have an Appointment with Ocean Dental Lab at 3 pm."
79556,39_00034,USER,0,USER_SELECT,That sounds good.
79557,39_00034,SYSTEM,0,SYSTEM_REQ_MORE,Is there anything else I can help you with?
79558,39_00034,USER,0,USER_INFORM_INTENT,Can you show me my availability?
79559,39_00034,SYSTEM,0,SYSTEM_OFFER,You currently have an empty slot from 8 am to 3 pm.
79560,39_00034,USER,0,USER_SELECT,Sounds good to me.
79561,39_00034,SYSTEM,0,SYSTEM_REQ_MORE,Is there anything else I can help you with?
79562,39_00034,USER,0,USER_NEGATE|USER_THANK_YOU,"No, thank you."
79563,39_00034,SYSTEM,0,SYSTEM_GOODBYE,Have a good day!
79564,39_00034,EOU,0,EOU,EOU EOU
79565,39_00035,USER,0,USER_INFORM_INTENT,I want to check my calendar events.
79566,39_00035,SYSTEM,0,SYSTEM_REQUEST,Which date do you want to check?
79567,39_00035,USER,0,USER_INFORM,Check the 7th of this month.
79568,39_00035,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,You have 2 events scheduled on the calendar. The first event is the Apartment viewing at Deer Park Apartments which begins at 4 pm.
79569,39_00035,USER,0,USER_INFORM|USER_REQUEST_ALTS,Do I have other events scheduled on the 9th of March?
79570,39_00035,SYSTEM,0,SYSTEM_OFFER,You have Apartment viewing which starts at 1:30 pm.
79571,39_00035,USER,0,USER_INFORM_INTENT|USER_SELECT,Sounds good. Show me when I am available.
79572,39_00035,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,There are 4 empty slots on your calendar. You have a empty slot from 8 am to 1:30 pm.
79573,39_00035,USER,0,USER_SELECT|USER_GOODBYE,Sounds good. That is all I need.
79574,39_00035,SYSTEM,0,SYSTEM_GOODBYE,Have a good day.
79575,39_00035,EOU,0,EOU,EOU EOU
79576,39_00036,USER,0,USER_INFORM_INTENT,What's on my calendar?
79577,39_00036,SYSTEM,0,SYSTEM_REQUEST,About which date would you like to know?
79578,39_00036,USER,0,USER_INFORM,Monday next week.
79579,39_00036,SYSTEM,0,SYSTEM_OFFER,You have a Restaurant reservation at Divino Ristorante at 5 pm.
79580,39_00036,USER,0,USER_REQUEST_ALTS,Are there any other events for that day?
79581,39_00036,SYSTEM,0,SYSTEM_NOTIFY_FAILURE|SYSTEM_REQ_MORE,"No, you don't have any other events scheduled for Monday. Is there anything else I can help you with?"
79582,39_00036,USER,0,USER_INFORM|USER_INFORM_INTENT,What's on my schedule for the 14th of this month?
79583,39_00036,SYSTEM,0,SYSTEM_OFFER,You have a Beyond The Black concert at 5:30 pm.
79584,39_00036,USER,0,USER_INFORM_INTENT|USER_SELECT,That's good. Tell me when I'm available.
79585,39_00036,SYSTEM,0,SYSTEM_OFFER,You're available from 8 am to 5:30 pm.
79586,39_00036,USER,0,USER_SELECT|USER_GOODBYE,Thank you. That's all for now.
79587,39_00036,SYSTEM,0,SYSTEM_GOODBYE,You're welcome. Have a nice day.
79588,39_00036,EOU,0,EOU,EOU EOU
79589,39_00037,USER,0,USER_INFORM|USER_INFORM_INTENT,I want to check my calendar for events on the 9th of this month.
79590,39_00037,SYSTEM,0,SYSTEM_OFFER,"Ok, you have Apartment viewing starting at 3 pm."
79591,39_00037,USER,0,USER_INFORM|USER_REQUEST_ALTS,Do I have anything else on the 8th of March.
79592,39_00037,SYSTEM,0,SYSTEM_OFFER,You have Apartment viewing at Villa Monterey starting at 11:30 am.
79593,39_00037,USER,0,USER_REQUEST_ALTS,Any other events scheduled?
79594,39_00037,SYSTEM,0,SYSTEM_OFFER,Yes. There is a Reservation for 5 people at Sicilia In Bocca starting at 7 pm
79595,39_00037,USER,0,USER_SELECT,"Ok, sounds good."
79596,39_00037,SYSTEM,0,SYSTEM_REQ_MORE,Anything else I can help with?
79597,39_00037,USER,0,USER_INFORM_INTENT,When am I available?
79598,39_00037,SYSTEM,0,SYSTEM_OFFER,You are available from 8 am to 11:30 am.
79599,39_00037,USER,0,USER_REQUEST_ALTS,Is there any other time available?
79600,39_00037,SYSTEM,0,SYSTEM_OFFER,"Yes, you are available from 12 pm to 7 pm."
79601,39_00037,USER,0,USER_SELECT,Ok sounds good.
79602,39_00037,SYSTEM,0,SYSTEM_REQ_MORE,Anything else I can help with?
79603,39_00037,USER,0,USER_NEGATE|USER_THANK_YOU,"No, thank you so much."
79604,39_00037,SYSTEM,0,SYSTEM_GOODBYE,Of course. Have a great day.
79605,39_00037,EOU,0,EOU,EOU EOU
79606,39_00038,USER,0,USER_INFORM|USER_INFORM_INTENT,I want to check my schedule for March 13th.
79607,39_00038,SYSTEM,0,SYSTEM_OFFER,You have a soccer game at BC Place at 6:30 pm.
79608,39_00038,USER,0,USER_REQUEST_ALTS,Are there any other scheduled events?
79609,39_00038,SYSTEM,0,SYSTEM_NOTIFY_FAILURE|SYSTEM_REQ_MORE,"No, there are no other schedules events for this day. Is there anything else I can help you with?"
79610,39_00038,USER,0,USER_INFORM|USER_INFORM_INTENT,Can you check my schedule for the 12th?
79611,39_00038,SYSTEM,0,SYSTEM_OFFER,You have a hairdresser appointment at 12:30 pm.
79612,39_00038,USER,0,USER_INFORM_INTENT|USER_SELECT,Sounds good. Can you show me my available times?
79613,39_00038,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,You have 4 available time slots. One is from 8 am to 12:30 pm.
79614,39_00038,USER,0,USER_REQUEST_ALTS,Are there other available times?
79615,39_00038,SYSTEM,0,SYSTEM_OFFER,You have an available time slot from 1 pm to 5 pm.
79616,39_00038,USER,0,USER_REQUEST_ALTS,Are there other available times?
79617,39_00038,SYSTEM,0,SYSTEM_OFFER,You have an available time slot from 5:30 pm to 6 pm.
79618,39_00038,USER,0,USER_SELECT|USER_GOODBYE,"Thanks, that's all I needed."
79619,39_00038,SYSTEM,0,SYSTEM_GOODBYE,Have a great day.
79620,39_00038,EOU,0,EOU,EOU EOU
79621,39_00039,USER,0,USER_INFORM_INTENT,Please help me check the event o nmy calendar.
79622,39_00039,SYSTEM,0,SYSTEM_REQUEST,On what date do you want me to check?
79623,39_00039,USER,0,USER_INFORM,Please check the date next Friday.
79624,39_00039,SYSTEM,0,SYSTEM_OFFER,You have a schedule basketball game at 6 pm that day.
79625,39_00039,USER,0,USER_INFORM|USER_REQUEST_ALTS,"How about this Sunday, do I have an appointment on that day?"
79626,39_00039,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,"You do have 3 appointments on that day, one is Apartment viewing that will start at 3 pm."
79627,39_00039,USER,0,USER_REQUEST_ALTS,Do I have other schedule?
79628,39_00039,SYSTEM,0,SYSTEM_OFFER,You have an Appointment with Dr. Maria J. Moore at 10 am.
79629,39_00039,USER,0,USER_SELECT,"Okay, thanks!"
79630,39_00039,SYSTEM,0,SYSTEM_REQ_MORE,Do you need help with anything else?
79631,39_00039,USER,0,USER_INFORM_INTENT,When will I be available?
79632,39_00039,SYSTEM,0,SYSTEM_OFFER|SYSTEM_INFORM_COUNT,Actually there are 4 more empty slots on your calendar from 8 am to 10 am.
79633,39_00039,USER,0,USER_REQUEST_ALTS,How about other time?
79634,39_00039,SYSTEM,0,SYSTEM_OFFER,You also have empty slots from 11 am to 3 pm.
79635,39_00039,USER,0,USER_SELECT,"Okay, thank you!"
79636,39_00039,SYSTEM,0,SYSTEM_REQ_MORE,Do you need further assistance?
79637,39_00039,USER,0,USER_NEGATE|USER_THANK_YOU,"No, thank you."
79638,39_00039,SYSTEM,0,SYSTEM_GOODBYE,Have a great day.
79639,39_00039,EOU,0,EOU,EOU EOU
79640,39_00040,USER,0,USER_INFORM_INTENT,Can you check my schedule and see when I have an opening?
79641,39_00040,SYSTEM,0,SYSTEM_REQUEST,Certainly. Which date would you like me to check?
79642,39_00040,USER,0,USER_INFORM,I'd like to look at the 12th of March.
79643,39_00040,SYSTEM,0,SYSTEM_OFFER,You have nothing scheduled during the block of time starting at 8 am and ending at 11 am on the morning of March 12th.
79644,39_00040,USER,0,USER_INFORM|USER_REQUEST_ALTS,Can you check the 13th as well?
79645,39_00040,SYSTEM,0,SYSTEM_OFFER,"On March 13th, your schedule shows an open period of time between 12:30 pm and 2 pm."
79646,39_00040,USER,0,USER_SELECT,That's great. Thanks.
79647,39_00040,SYSTEM,0,SYSTEM_OFFER_INTENT,Did you need to add an event to the calendar?
79648,39_00040,USER,0,USER_AFFIRM_INTENT|USER_INFORM,"Yes, Can you please add the Chris Webby concert? The event is being held at 2367 Shattuck Avenue."
79649,39_00040,SYSTEM,0,SYSTEM_REQUEST,What time does it begin?
79650,39_00040,USER,0,USER_INFORM,It starts at half past 12 in the afternoon.
79651,39_00040,SYSTEM,0,SYSTEM_CONFIRM,Let me review the details. You'd like me to schedule in the Chris Webby concert on March 13th at 12:30 pm. I will make a note that the event will be held at 2367 Shattuck Avenue.
79652,39_00040,USER,0,USER_AFFIRM,"Yes, that's perfect."
79653,39_00040,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,Your calendar has been updated.
79654,39_00040,USER,0,USER_THANK_YOU,Thank you so much for the assistance.
79655,39_00040,SYSTEM,0,SYSTEM_REQ_MORE,Is there anything else I can do for you today?
79656,39_00040,USER,0,USER_NEGATE|USER_THANK_YOU,Not at the moment. Thank you again.
79657,39_00040,SYSTEM,0,SYSTEM_GOODBYE,You're welcome. Have a wonderful day.
79658,39_00040,EOU,0,EOU,EOU EOU
79659,39_00041,USER,0,USER_INFORM_INTENT,Can you please check my calendar and tell me when am I available?
79660,39_00041,SYSTEM,0,SYSTEM_REQUEST,Sure. For which date?
79661,39_00041,USER,0,USER_INFORM,Please check for Monday next week.
79662,39_00041,SYSTEM,0,SYSTEM_OFFER,Checking for next Monday. You are free from 8 am to 11 am.
79663,39_00041,USER,0,USER_INFORM|USER_REQUEST_ALTS,Any other empty time slot for the 9th of this month?
79664,39_00041,SYSTEM,0,SYSTEM_OFFER,On March 9th you are free from 8 am to 6 pm.
79665,39_00041,USER,0,USER_INFORM_INTENT|USER_SELECT,OK. I'd like to add an event.
79666,39_00041,SYSTEM,0,SYSTEM_REQUEST,At what time is the event?
79667,39_00041,USER,0,USER_INFORM,The event is Dentist appointment at 9:30 in the morning.
79668,39_00041,SYSTEM,0,SYSTEM_REQUEST,Can you please tell me the event location?
79669,39_00041,USER,0,USER_INFORM,Sure. It's 17705 Hale Avenue.
79670,39_00041,SYSTEM,0,SYSTEM_CONFIRM,"Please confirm that you'd like me to add the event Dentist appointment on March 9th at 9:30 am, with the location 17705 Hale Avenue."
79671,39_00041,USER,0,USER_AFFIRM,"Yes, that's correct."
79672,39_00041,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,I've added the event.
79673,39_00041,USER,0,USER_THANK_YOU|USER_GOODBYE,"Thanks a lot for everything, that will be all."
79674,39_00041,SYSTEM,0,SYSTEM_GOODBYE,Have a good one!
79675,39_00041,EOU,0,EOU,EOU EOU
79676,39_00042,USER,0,USER_INFORM_INTENT,When am I available?
79677,39_00042,SYSTEM,0,SYSTEM_REQUEST,On what day?
79678,39_00042,USER,0,USER_INFORM,The day is next Thursday
79679,39_00042,SYSTEM,0,SYSTEM_OFFER,Next Thursday you've an empty slot from 10:30 am until midnight
79680,39_00042,USER,0,USER_INFORM_INTENT|USER_SELECT,"Ok, It's good. Add an event, please"
79681,39_00042,SYSTEM,0,SYSTEM_REQUEST,What is the name of the event? Where does it take place? What time is the event?
79682,39_00042,USER,0,USER_INFORM,"Baseball game, at 1 East 161 Street in the afternoon 12"
79683,39_00042,SYSTEM,0,SYSTEM_CONFIRM,"Baseball game, next Thursday at 12 pm, in 1 East 161 Street: do you confirm?"
79684,39_00042,USER,0,USER_AFFIRM,"Yes, I confirm."
79685,39_00042,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,The event has been created
79686,39_00042,USER,0,USER_THANK_YOU,Thank you so much
79687,39_00042,SYSTEM,0,SYSTEM_REQ_MORE,Can I do anything else for you?
79688,39_00042,USER,0,USER_NEGATE|USER_THANK_YOU,"No, thanks, It's all"
79689,39_00042,SYSTEM,0,SYSTEM_GOODBYE,Have a great day
79690,39_00042,EOU,0,EOU,EOU EOU
79691,39_00043,USER,0,USER_INFORM|USER_INFORM_INTENT,"I finally have time to do some more planning for my trip. I'm absolutely determined to get my calendar updated today. Would you spend a few minutes with me now, please, so I can know what time I have available on March 13th?"
79692,39_00043,SYSTEM,0,SYSTEM_OFFER,"Absolutely. I can help you with that now. Looking at your calendar for available time on March 13th, I show 7 pm to 10:30 pm as open."
79693,39_00043,USER,0,USER_INFORM|USER_REQUEST_ALTS,What time slot do you show that's available on the 8th of this month?
79694,39_00043,SYSTEM,0,SYSTEM_OFFER,Your calendar shows the time range 8:30 pm to midnight available on next Friday.
79695,39_00043,USER,0,USER_SELECT,Cool. That's what I need.
79696,39_00043,SYSTEM,0,SYSTEM_OFFER_INTENT,Would you like me to fill in that time range on your calendar?
79697,39_00043,USER,0,USER_AFFIRM_INTENT,"Yes, please. Let's fill in that time range?"
79698,39_00043,SYSTEM,0,SYSTEM_REQUEST,What would you like to label the event for that time range?
79699,39_00043,USER,0,USER_INFORM,Let's add the label Leave for airport to that time range.
79700,39_00043,SYSTEM,0,SYSTEM_REQUEST,Got it. Do you want to specify a location or particular time for the event?
79701,39_00043,USER,0,USER_INFORM,"Yes, thanks for the reminder. Mark the location as SFO International Airport with the time being a quarter to 10 in the night."
79702,39_00043,SYSTEM,0,SYSTEM_CONFIRM,"Your calendar is being updated to show the label Leave for airport on next Friday, going to SFO International Airport for 9:45 pm. Shall I confirm that for you?"
79703,39_00043,USER,0,USER_AFFIRM,"Yes, please confirm, and we're all set."
79704,39_00043,SYSTEM,0,SYSTEM_NOTIFY_SUCCESS,Confirmed. The label has been added to update your calendar.
79705,39_00043,USER,0,USER_THANK_YOU,"Sweet. I'm much obliged, my dear."
79706,39_00043,SYSTEM,0,SYSTEM_REQ_MORE,Would you like any other assistance?
79707,39_00043,USER,0,USER_NEGATE|USER_THANK_YOU,"Nope, thank you and cheers."
79708,39_00043,SYSTEM,0,SYSTEM_GOODBYE,My pleasure. Enjoy the rest of your day.
79709,39_00043,EOU,0,EOU,EOU EOU
79710,39_00044,USER,0,USER_INFORM_INTENT,Show me my free time?
79711,39_00044,SYSTEM,0,SYSTEM_REQUEST,What date would you like to see?
79712,39_00044,USER,0,USER_INFORM,March 10th would be good.
79713,39_00044,SYSTEM,0,SYSTEM_OFFER,You are free from 8 am till 4 pm on March 10th.
79714,39_00044,USER,0,USER_INFORM|USER_REQUEST_ALTS,How about on the 9th?
79715,39_00044,SYSTEM,0,SYSTEM_OFFER,You are free from 2 pm till 3:30 pm on March 9th.
79716,39_00044,USER,0,USER_SELECT,Thanks.
79717,39_00044,SYSTEM,0,SYSTEM_REQ_MORE,Is there anything else I can help with?
79718,39_00044,USER,0,USER_INFORM_INTENT,I need to add an event?
79719,39_00044,SYSTEM,0,SYSTEM_REQUEST,What time is the event?
79720,39_00044,USER,0,USER_INFORM,It starts at 2:15 pm.
79721,39_00044,SYSTEM,0,SYSTEM_REQUEST,WHere will the even take place and what would you like to name it?
79722,39_00044,USER,0,USER_INFORM,Title it Restaurant reservation for 6 at Royal Rangoon Restaurant. It is located at 2826 Telegraph Avenue.
